OTU_ID	C1_A	C10_A	C10_B	C10_C	C11_A	C11_B	C11_C	C12_A	C12_B	C12_C	C2_A	C2_B	C2_C	C3_A	C3_B	C4_A	C4_B	C4_C	C5_A	C5_B	C5_C	C6_B	C6_C	C7_A	C7_B	C7_C	C8_A	C8_B	C8_C	C9_A	C9_B	C9_C	J1_A	J1_B	J1_C	J10_A	J10_B	J10_C	J11_A	J11_B	J11_C	J12_A	J12_B	J12_C	J13_A	J13_B	J13_C	J14_A	J14_B	J14_C	J15_A	J15_B	J15_C	J16_A	J16_B	J16_C	J17_A	J17_B	J17_C	J18_A	J18_B	J18_C	J19_A	J19_B	J19_C	J2_A	J2_B	J2_C	J20_A	J20_B	J20_C	J21_A	J21_B	J21_C	J22_A	J22_B	J22_C	J23_A	J23_B	J23_C	J24_A	J24_B	J24_C	J3_A	J3_B	J3_C	J4_A	J4_B	J4_C	J5_A	J5_B	J5_C	J6_A	J6_B	J6_C	J7_A	J7_B	J7_C	J8_A	J8_B	J8_C	J9_A	J9_B	J9_C	M1_A	M1_B	M1_C	M10_A	M10_B	M10_C	M11_A	M11_B	M11_C	M12_A	M12_B	M12_C	M2_A	M2_B	M2_C	M3_A	M3_B	M3_C	M4_A	M4_B	M4_C	M5_A	M5_B	M5_C	M6_B	M6_C	M7_A	M7_B	M7_C	M8_A	M8_B	M8_C	M9_A	M9_B	M9_C	Taxonomy	Taxon	Taxon Level	Trophic Mode	Guild	Growth Morphology	Trait	Confidence Ranking	Notes	Citation/Source
292	0	0	0	0	0	0	0	105	98	136	0	0	6	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	16	0	0	12	0	0	0	5	0	0	0	0	0	0	0	0	0	0	0	0	0	0	21	0	0	0	0	0	0	0	0	0	0	0	0	0	6	0	0	0	48	76	26	24	0	0	0	0	0	0	0	0	5	0	0	0	0	0	0	7	0	0	5	0	9	8	0	5	0	0	11	0	15	0	0	0	22	15	23	18	18	0	130	212	90	0	0	0	126	91	19	41	60	111	12	256	0	4	0	0	43	8	0	0	0	0	0	0	0	33	6	;Zopfiella	Zopfiella	13	Saprotroph	Dung Saprotroph	NULL	NULL	Highly Probable	NULL	b'Bills GF, et al. 2013. Current Opinion in Microbiology 16:549-565 ((https://doi.org/10.1016/j.mib.2013.08.001)); Tedersoo L, et al. 2014. Science 346:e1256688 ((https://doi.org/10.1126/science.1256688))'
56	3	0	31	0	0	8	0	0	165	5	0	0	0	5	3	0	0	0	0	10	0	0	20	0	14	31	5	8	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	28	72	14	120	277	79	15	79	0	27	46	14	22	37	0	0	0	0	0	0	22	0	14	49	65	29	36	6	159	43	196	67	8	14	;Bimuria	Bimuria	13	Saprotroph	Undefined Saprotroph	NULL	NULL	Probable	NULL	b'Tedersoo L, et al. 2014. Science 346:e1256688 ((https://doi.org/10.1126/science.1256688))'
417	0	0	0	0	0	3	0	4	0	0	22	14	0	0	0	19	10	3	17	12	0	0	0	0	0	0	11	0	0	0	0	0	32	8	0	0	12	0	4	0	15	0	3	26	11	0	0	72	27	16	3	0	5	0	0	0	32	0	0	0	15	19	3	0	0	0	47	5	68	11	22	29	0	0	85	26	0	0	0	0	245	74	0	26	11	0	21	3	26	15	11	0	5	0	0	9	5	0	16	3	0	0	0	0	0	0	8	0	0	0	10	0	0	0	8	0	27	0	17	0	241	26	206	13	0	0	0	0	44	45	0	0	0	0	2	0	5	0	0	;Trechispora	Trechispora	13	Saprotroph	Wood Saprotroph	Corticioid	White Rot	Highly Probable	NULL	b'Gilbertson RL, Ryvarden L. 1987-1987. North American Polypores. Fungiflora, Oslo (ISBN: 978-0945345060); Rinaldi AC, et al. 2008. Fungal Diversity 33:1-45 ((http://www.fungaldiversity.org/fdp/sfdp/33-1.pdf)) (as Uncertain); Tedersoo L, et al. 2010. Mycorrhiza 20:217-263 ((https://doi.org/10.1007/s00572-009-0274-x)) (as not ECM).'
481	0	10	24	0	43	0	0	9	37	142	8	9	9	18	0	0	0	0	11	0	0	12	6	54	9	0	8	5	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	438	0	0	20	50	22	0	0	0	62	139	37	0	125	0	0	0	0	38	12	0	0	0	69	14	0	229	0	0	8	12	59	40	0	3	;Glomeromycota	Glomeromycota	3	Symbiotroph	Arbuscular Mycorrhizal	NULL	NULL	Highly Probable	NULL	b'Redecker D, et al. 2013. Mycorrhiza 23:515-531 ((https://doi.org/10.1007/s00572-013-0486-y))'
117	0	0	0	0	0	0	0	0	0	0	38	9	0	0	13	35	26	5	3	10	5	66	6	6	0	0	0	0	0	0	0	0	0	3	0	0	0	0	0	0	0	0	0	0	0	6	26	77	122	37	0	0	6	0	0	0	0	0	0	0	15	12	112	83	0	4	0	0	18	10	120	6	28	11	0	0	0	0	19	0	35	11	60	0	16	0	0	0	6	9	0	3	0	7	0	0	4	0	31	36	0	0	0	0	0	0	30	0	7	0	3	4	0	37	66	22	122	107	0	2	27	33	43	6	0	4	9	0	0	0	0	5	0	26	14	0	13	14	33	;Veronaeopsis	Veronaeopsis	13	Saprotroph-Symbiotroph	Epiphyte-Undefined Saprotroph	NULL	NULL	Probable	NULL	b'Khastini R, et al. 2012. Journal of Microbiology 50:618-624 ((https://doi.org/10.1007/s12275-012-2105-6)); Tedersoo L, et al. 2014. Science 346:e1256688 ((https://doi.org/10.1126/science.1256688))'
148	0	4	225	22	87	11	56	0	670	293	8	0	17	0	21	0	3	0	0	8	5	10	9	19	47	126	24	11	26	10	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	15	0	0	24	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	15	0	0	0	;Articulospora	Articulospora	13	Saprotroph	Undefined Saprotroph	NULL	NULL	Probable	NULL	b'Tedersoo L, et al. 2014. Science 346:e1256688 ((https://doi.org/10.1126/science.1256688))'
379	0	42	30	0	0	0	0	7	57	242	455	339	227	0	5	0	24	66	65	43	13	6	81	0	0	0	0	3	44	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	;Stephanosporaceae	Stephanosporaceae	9	Saprotroph	Plant Saprotroph-Wood Saprotroph	Corticioid-Gasteroid	NULL	Probable	On the ground, associated with rotten wood or plant debris (Cannon & Kirk 2007)	b'Cannon PF, Kirk PM. 2007. Fungal Families of the World. CAB International, Cambridge (ISBN: 978-0851998275)'
135	14	0	3	3	0	0	0	14	35	8	31	43	32	42	34	199	180	101	73	128	73	47	91	8	6	0	46	33	11	0	5	4	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	6	23	5	0	0	8	19	18	4	9	0	16	28	7	0	0	12	0	0	0	0	0	0	6	0	9	29	0	58	206	9	8	0	0	;Phaeomoniella	Phaeomoniella	13	Pathotroph	Plant Pathogen	Microfungus; Facultative Yeast (Tedersoo et al. 2014)	NULL	Highly Probable	Pathotroph isolated from necrosis in Prunus wood (Damm et al. 2010)	b'Damm U, et al. 2010. Persoonia 24:60-80 ((http://doi.org/10.3767/003158510X500705)); Tedersoo L, et al. 2014. Science 346:e1256688 ((https://doi.org/10.1126/science.1256688))'
232	0	0	42	5	110	10	28	16	57	79	18	0	30	0	161	9	19	10	13	43	64	12	45	5	0	0	20	26	18	9	4	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4	0	0	38	0	0	0	0	9	0	7	5	0	0	0	5	30	6	8	0	714	0	9	5	4	0	0	;Monocillium	Monocillium	13	Saprotroph	Undefined Saprotroph	NULL	NULL	Probable	NULL	b'Tedersoo L, et al. 2014. Science 346:e1256688 ((https://doi.org/10.1126/science.1256688))'
23	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4	0	0	0	0	0	2	0	16	0	0	9	0	0	0	5	0	0	0	0	0	0	0	0	0	0	0	8	0	3	0	0	12	0	0	0	0	0	0	0	0	0	0	0	0	0	17	1074	0	0	0	0	0	0	398	6	0	0	0	0	0	0	0	114	0	0	0	0	0	6	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	;Septoria	Septoria	13	Pathotroph	Plant Pathogen	Microfungus	NULL	Probable	NULL	b'Tedersoo L, et al. 2014. Science 346:e1256688 ((https://doi.org/10.1126/science.1256688))'
147	0	6	0	0	41	30	6	0	0	0	0	0	0	35	736	0	0	0	9	0	0	0	0	0	0	0	0	0	0	6	0	35	4	0	0	0	0	0	0	0	0	8	0	0	6	8	9	93	0	0	9	7	0	11	0	0	0	0	0	12	2	0	0	0	0	0	30	0	0	0	0	0	0	0	0	0	0	8	0	0	0	0	0	0	0	0	320	0	6	11	12	0	0	0	0	0	0	0	0	0	0	0	4	203	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	;Helotiaceae	Helotiaceae	9	Saprotroph-Symbiotroph	Ectomycorrhizal-Fungal Parasite-Plant Pathogen-Wood Saprotroph	Microfungus	NULL	Probable	Usually saprobic on herbaceous or woody tissues, some species fungicolous. A few species are known to form mycorrhizae (Cannon & Kirk 2007)	b'Cannon PF, Kirk PM. 2007. Fungal Families of the World. CAB International, Cambridge (ISBN: 978-0851998275)'
139	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	119	589	0	102	0	819	0	0	2	6	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	;Cryptodiscus	Cryptodiscus	13	Saprotroph	Undefined Saprotroph	NULL	NULL	Probable	NULL	b'Tedersoo L, et al. 2014. Science 346:e1256688 ((https://doi.org/10.1126/science.1256688))'
489	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	26	30	0	0	0	0	0	3	0	0	0	0	22	0	0	10	5	0	18	8	97	200	13	235	57	0	0	41	68	34	16	6	0	16	6	0	230	335	7	20	0	0	14	25	0	0	0	0	33	0	0	0	0	0	24	3	0	19	3	0	0	0	0	0	0	3	0	0	0	5	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	;Umbelopsis	Umbelopsis	13	Saprotroph	Undefined Saprotroph	NULL	NULL	Probable	NULL	b'Tedersoo L, et al. 2014. Science 346:e1256688 ((https://doi.org/10.1126/science.1256688))'
370	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1588	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3	0	0	0	0	0	0	0	0	0	0	;Marasmius	Marasmius	13	Pathotroph-Saprotroph-Symbiotroph	Endophyte-Plant Pathogen-Undefined Saprotroph	Agaricoid	NULL	Probable	Often one of the most prominent fungal components of tropical forests, playing a major role in nutrient cycling (Cannon & Kirk 2007)	b'Cannon PF, Kirk PM. 2007. Fungal Families of the World. CAB International, Cambridge (ISBN: 978-0851998275); Tedersoo L, et al. 2014. Science 346:e1256688 ((https://doi.org/10.1126/science.1256688)); David AS, et al. 2016. Microbial Ecology 71:912-926 ((https://doi.org/10.1007/s00248-015-0712-6))'
377	0	0	0	0	0	0	0	0	136	408	0	9	0	0	26	0	6	0	0	0	0	0	0	90	472	270	0	0	0	0	0	0	0	0	0	5	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	6	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	95	0	16	0	0	0	0	0	0	0	0	0	0	0	;Psathyrella	Psathyrella	13	Saprotroph	Wood Saprotroph	Agaricoid	NULL	Probable	NULL	b'Tedersoo L, et al. 2014. Science 346:e1256688 ((https://doi.org/10.1126/science.1256688))'
279	0	0	0	5	0	0	0	0	3	0	6	0	0	0	5	0	0	0	5	7	3	0	0	0	0	0	4	0	0	0	0	0	0	0	0	8	0	0	2	0	0	0	0	0	0	0	0	148	17	35	0	0	0	0	0	0	0	0	0	0	7	0	8	0	0	5	7	0	26	0	0	0	0	0	4	24	0	0	0	0	0	0	0	0	0	0	0	0	3	0	0	0	0	0	0	0	0	0	6	0	0	0	0	0	119	7	46	11	0	0	32	96	16	6	16	13	16	43	12	0	53	118	165	242	6	31	0	0	46	7	33	12	0	6	11	9	0	0	0	;Microascaceae	Microascaceae	9	Pathotroph-Saprotroph-Symbiotroph	Animal Pathogen-Endophyte-Plant Pathogen-Undefined Saprotroph	Microfungus	NULL	Possible	Saprobic in soil or rotting vegetation, some species heat-tolerant and associatated with silage and compost, a few associated with humans and animals (Cannon & Kirk 2007)	b'Cannon PF, Kirk PM. 2007. Fungal Families of the World. CAB International, Cambridge (ISBN: 978-0851998275)'
131	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	6	0	0	75	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	321	68	41	49	14	26	44	23	30	14	48	38	18	27	27	52	106	18	147	66	0	14	65	0	74	4	0	18	0	21	7	0	19	24	0	;Arachnomyces	Arachnomyces	13	Saprotroph	Dung Saprotroph	NULL	NULL	Highly Probable	NULL	b'Bills GF, et al. 2013. Current Opinion in Microbiology 16:549-565 ((https://doi.org/10.1016/j.mib.2013.08.001))'
467	27	2	0	0	192	47	79	5	11	16	0	0	0	0	4	0	0	0	25	74	96	15	16	60	19	3	3	12	0	0	19	13	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	14	0	0	0	0	14	0	9	0	26	19	11	0	0	7	5	0	0	120	239	0	88	25	8	0	0	30	45	25	0	13	0	;Spizellomyces	Spizellomyces	13	Pathotroph-Saprotroph	Plant Pathogen-Undefined Parasite-Undefined Saprotroph	Microfungus	NULL	Probable	Pollen degrader; Common in the soil and also as parasites of a range of soil organisms and plants (Cannon & Kirk 2007)	b'Cannon PF, Kirk PM. 2007. Fungal Families of the World. CAB International, Cambridge (ISBN: 978-0851998275); Tedersoo L, et al. 2014. Science 346:e1256688 ((https://doi.org/10.1126/science.1256688))'
221	0	0	14	33	0	0	0	21	0	8	50	339	11	255	23	16	15	0	0	0	0	0	0	0	0	0	6	0	0	0	0	0	0	3	0	0	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	13	0	0	0	0	0	0	0	0	0	0	0	0	2	11	0	0	0	0	5	0	8	7	0	4	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	5	0	0	0	0	0	0	0	0	0	0	0	0	8	14	11	0	42	0	9	0	7	0	125	153	28	0	15	0	0	5	0	6	0	0	12	0	0	23	0	0	7	4	0	87	0	;Clavicipitaceae	Clavicipitaceae	9	Pathotroph-Symbiotroph	Endophyte-Epiphyte-Fungal Parasite-Insect Parasite	Microfungus	NULL	Possible	Parasitic, endophytic or epiphytic on Insecta, other fungi or Gamineae (Cannon & Kirk 2007)	b'Cannon PF, Kirk PM. 2007. Fungal Families of the World. CAB International, Cambridge (ISBN: 978-0851998275)'
307	28	11	0	0	0	0	0	0	0	0	0	0	0	0	19	0	0	0	0	0	64	12	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	6	0	21	0	467	647	17	0	24	24	0	19	0	0	0	0	0	0	0	0	0	0	0	0	0	0	8	;Staphylotrichum	Staphylotrichum	13	Saprotroph	Undefined Saprotroph	NULL	NULL	Probable	NULL	b'Tedersoo L, et al. 2014. Science 346:e1256688 ((https://doi.org/10.1126/science.1256688))'
82	0	3	65	16	29	0	0	0	38	583	0	0	12	5	70	0	0	0	0	0	12	0	0	4	64	43	22	10	7	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	12	10	0	0	0	0	0	0	0	31	0	0	0	0	0	0	11	0	0	0	0	0	0	0	0	0	0	0	0	97	0	0	0	0	0	0	31	0	0	35	0	2	0	0	0	11	0	0	6	0	0	0	0	0	0	0	0	0	0	24	0	0	0	0	0	0	0	0	0	0	0	12	0	0	0	0	0	0	86	4	0	0	0	0	0	0	0	0	10	;Phaeosphaeria	Phaeosphaeria	13	Saprotroph	Undefined Saprotroph	NULL	NULL	Probable	NULL	b'Tedersoo L, et al. 2014. Science 346:e1256688 ((https://doi.org/10.1126/science.1256688))'
402	0	18	23	0	0	4	0	6	8	0	0	0	9	10	0	6	20	7	10	0	0	10	18	78	167	61	0	5	0	5	10	0	27	15	0	26	3	17	23	5	0	11	9	9	0	7	0	0	17	14	4	24	0	0	0	12	16	30	0	0	6	5	0	37	0	8	6	8	6	8	0	14	32	0	0	5	0	0	0	7	7	4	0	6	10	8	10	7	2	0	8	8	0	0	4	18	0	4	177	0	11	0	3	6	27	13	0	10	0	11	0	0	0	4	23	3	0	0	6	6	0	0	0	0	0	0	0	0	23	4	9	0	0	0	0	0	0	0	0	;Hyphodontia	Hyphodontia	13	Saprotroph	Undefined Saprotroph	Corticioid	White Rot	Probable	NULL	b'Tedersoo L, et al. 2014. Science 346:e1256688 ((https://doi.org/10.1126/science.1256688))'
195	0	0	0	0	0	0	0	116	11	123	0	0	0	0	0	0	0	0	0	0	0	0	0	16	34	47	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	77	539	0	0	0	0	0	0	0	0	0	74	33	135	18	0	49	0	5	4	0	0	0	30	0	0	0	0	0	0	0	0	0	0	;Tainosphaeria	Tainosphaeria	13	Saprotroph	Undefined Saprotroph	NULL	NULL	Probable	NULL	b'Tedersoo L, et al. 2014. Science 346:e1256688 ((https://doi.org/10.1126/science.1256688))'
181	0	0	0	0	0	0	0	0	0	0	13	404	151	7	49	0	0	0	26	29	199	0	0	0	0	0	318	28	0	42	43	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	;Pseudaleuria	Pseudaleuria	13	Saprotroph	Undefined Saprotroph	NULL	NULL	Probable	NULL	b'Tedersoo L, et al. 2014. Science 346:e1256688 ((https://doi.org/10.1126/science.1256688))'
454	0	4	4	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	9	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	56	90	15	61	44	0	8	6	14	354	187	0	0	19	0	10	0	0	0	0	0	0	4	88	14	0	6	49	5	0	20	6	78	138	;Moesziomyces	Moesziomyces	13	Pathotroph	Plant Pathogen	Facultative Yeast	NULL	Probable	NULL	b'Tedersoo L, et al. 2014. Science 346:e1256688 ((https://doi.org/10.1126/science.1256688))'
26	0	2	17	0	0	0	0	0	0	0	0	8	6	0	0	0	0	0	0	4	0	0	0	0	6	0	0	0	0	0	3	0	0	0	0	0	0	0	3	0	0	0	0	0	0	2	0	0	0	0	29	249	0	16	0	0	0	0	0	22	0	0	0	0	0	0	0	0	0	0	8	0	131	0	0	7	0	0	3	106	0	0	0	0	0	0	5	0	0	0	0	0	7	0	0	12	0	0	14	0	0	5	0	528	0	0	6	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	14	0	0	0	0	0	0	0	0	0	;Catenulostroma	Catenulostroma	13	Pathotroph	Plant Pathogen	NULL	NULL	Probable	NULL	b'Tedersoo L, et al. 2014. Science 346:e1256688 ((https://doi.org/10.1126/science.1256688))'
238	0	0	3	3	47	6	17	0	8	0	26	21	7	0	3	73	31	3	36	123	52	0	4	0	0	0	16	0	0	34	11	9	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	128	196	24	3	0	0	2	9	0	0	9	21	34	23	17	13	29	7	45	52	0	0	0	0	18	0	0	0	0	7	8	6	16	0	10	;Trichothecium	Trichothecium	13	Pathotroph	Plant Pathogen	NULL	NULL	Probable	NULL	b'The American Phytopathological Society Common Names of Plant Diseases ((http://www.apsnet.org/publications/commonnames/Pages/default.aspx))'
388	0	6	0	0	0	0	0	0	10	2	14	55	43	0	0	0	0	0	14	0	0	0	0	0	0	0	2	2	0	0	0	0	0	0	0	3	0	0	0	5	5	0	9	19	7	0	0	0	0	3	20	38	17	15	0	22	4	6	0	0	5	21	0	0	0	16	16	5	61	49	0	3	16	0	6	0	0	0	0	0	14	0	0	5	3	0	16	0	42	14	0	0	0	0	0	0	3	0	0	0	0	0	13	0	0	0	0	0	46	41	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	456	0	0	0	0	0	0	0	5	;Agaricales	Agaricales	7	Pathotroph-Saprotroph-Symbiotroph	Bryophyte Parasite-Dung Saprotroph-Ectomycorrhizal-Fungal Parasite-Leaf Saprotroph-Plant Parasite-Undefined Saprotroph-Wood Saprotroph	Agaricoid-Gasteroid-Microfungus-Secotioid-Yeast	NULL	Possible	Mushrooms and toadstools, Gill fungi, Agarics... lignicolous, sometimes muscicolous or fungicolous, saprobic, mycorrhizal, rarely parasitic on plants or fungi (Kirk et al. 2008)	b'Kirk PM et al. 2008. Dictionary of the Fungi. Tenth Edition. CAB International, Wallingford (ISBN: 978-0851998268)'
216	4	0	0	0	63	44	20	0	0	0	0	0	5	16	83	54	45	0	8	9	0	0	22	0	6	0	0	0	0	0	0	168	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	145	26	19	0	0	26	9	0	0	38	145	5	0	10	0	0	0	0	96	0	0	0	0	0	5	9	0	0	13	0	0	0	56	20	3	;Bionectriaceae	Bionectriaceae	9	Pathotroph-Saprotroph	Algal Parasite-Bryophyte Parasite-Fungal Parasite-Undefined Saprotroph	Microfungus	NULL	Probable	Associated with plant material, especially on wood and herbaceous debris, or with algae, bryophyte or other fungi, rarely pathogenic (Cannon & Kirk 2007)	b'Cannon PF, Kirk PM. 2007. Fungal Families of the World. CAB International, Cambridge (ISBN: 978-0851998275)'
174	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	6	0	33	8	8	26	2	0	54	8	6	35	51	21	32	7	0	16	13	0	131	0	0	0	13	21	16	0	10	0	0	0	23	0	14	8	0	0	17	3	14	0	8	27	0	38	21	33	28	14	0	18	3	0	25	13	19	0	5	3	24	13	6	81	144	20	3	0	5	9	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	;Pseudeurotium	Pseudeurotium	13	Saprotroph	Undefined Saprotroph	NULL	NULL	Probable	NULL	b'Tedersoo L, et al. 2014. Science 346:e1256688 ((https://doi.org/10.1126/science.1256688))'
439	46	38	11	7	2	0	0	45	54	54	73	23	10	6	50	0	0	3	0	0	0	30	35	296	160	85	50	18	22	0	5	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	24	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4	;Tuberculina	Tuberculina	13	Pathotroph	Plant Pathogen	NULL	NULL	Probable	NULL	b'Tedersoo L, et al. 2014. Science 346:e1256688 ((https://doi.org/10.1126/science.1256688))'
